order_id,customer_id,order_date,region_id,store_id,order_status,shipping_method,shipping_cost,discount_amount,tax_amount,order_total
348,11448,2025-12-31,4,9,Completed,Standard,4.58,1.3,0.27,8.75
349,631,2024-09-29,7,16,Cancelled,Standard,6.14,28.97,12.5,197.21
350,4083,2025-12-23,5,11,Completed,Standard,5.94,3.7,1.03,21.75
351,12757,2025-12-31,2,4,Completed,Standard,4.33,27.1,4.43,71.98
352,12447,2025-12-13,5,10,Completed,Standard,5.52,19.56,17.88,278.86
353,1323,2024-08-14,2,4,Completed,Economy,2.72,3.48,7.12,111.59
354,2464,2025-11-03,2,4,Completed,Standard,4.7,0.0,13.3,207.95
355,9680,2025-12-20,8,18,Completed,Standard,6.52,18.09,8.28,133.14
356,5934,2025-05-02,6,12,Completed,Next-Day,23.55,54.73,11.49,199.23
357,14743,2025-09-05,2,4,Completed,Standard,4.45,16.46,36.42,561.09
358,13369,2024-09-20,2,4,Completed,Standard,4.7,10.13,15.29,238.4
359,10671,2025-05-25,5,11,Cancelled,Next-Day,18.66,0.0,49.22,771.06
360,9217,2025-02-10,7,17,Cancelled,Standard,6.8,6.62,5.32,88.13
361,32,2023-11-25,2,4,Completed,Next-Day,18.09,32.9,5.37,100.24
362,5321,2025-05-15,2,4,Completed,Standard,4.84,2.52,10.69,168.21
363,10188,2024-12-23,3,5,Completed,Standard,4.29,26.05,17.66,274.19
364,7002,2024-11-13,7,16,Completed,Standard,6.48,83.79,25.92,402.7
365,14205,2025-10-13,1,2,Completed,Standard,4.41,12.11,33.22,512.16
366,7862,2025-12-31,3,8,Completed,Express,11.36,70.68,80.46,1241.3
367,9423,2025-05-18,5,11,Completed,Economy,3.15,0.0,3.47,56.26
368,2071,2025-12-29,1,2,Completed,Express,10.95,10.91,3.06,57.66
369,6894,2025-06-11,5,11,Completed,Standard,5.39,0.0,6.62,106.61
370,3563,2025-12-31,4,9,Completed,Standard,5.26,62.95,24.97,386.94
371,11418,2025-11-09,2,4,Completed,Standard,4.89,31.8,20.89,324.17
372,13168,2025-06-23,1,3,Cancelled,Standard,4.27,18.13,29.23,451.09
373,6710,2025-07-20,3,7,Completed,Standard,4.03,0.0,7.2,114.07
374,2009,2025-11-06,1,2,Completed,Express,11.33,39.8,22.8,359.81
375,703,2023-04-24,2,4,Completed,Express,13.01,4.73,4.35,79.54
376,4795,2023-07-31,3,8,Completed,Standard,4.4,18.39,22.37,346.34
377,13990,2025-09-20,1,2,Completed,Standard,5.05,33.39,8.14,129.51
378,4929,2025-12-05,5,10,Returned,Standard,5.25,15.63,19.14,297.88
379,9073,2025-11-27,4,9,Completed,Express,13.37,24.66,15.54,250.88
380,7599,2024-06-26,1,2,Completed,Express,11.23,30.76,14.27,229.32
381,3106,2025-12-31,2,4,Completed,Standard,4.78,20.29,44.61,686.7
382,14153,2025-04-01,3,6,Completed,Next-Day,17.93,0.0,10.38,176.62
383,2755,2023-11-22,4,9,Completed,Economy,2.85,12.87,11.46,178.03
384,1391,2025-03-20,4,9,Returned,Express,13.42,0.0,17.86,286.47
385,14026,2025-11-21,3,8,Completed,Standard,4.82,38.57,22.43,347.67
386,5222,2025-06-10,2,4,Completed,Standard,4.68,23.68,31.49,486.04
387,11109,2025-12-22,1,3,Completed,Economy,2.89,2.49,4.38,69.77
388,14154,2024-05-03,1,2,Completed,Standard,4.41,36.52,43.44,668.47
389,1316,2025-04-30,6,15,Completed,Standard,7.21,65.2,63.15,972.45
390,7511,2024-01-04,2,4,Completed,Standard,4.72,71.68,33.0,509.15
391,3240,2024-04-18,3,6,Completed,Express,10.71,11.16,17.25,274.43
392,7368,2023-06-09,1,3,Completed,Express,11.65,19.55,16.41,262.46
393,8225,2024-05-18,4,9,Completed,Economy,3.21,26.99,34.4,529.06
394,13634,2024-10-13,2,4,Completed,Standard,4.18,9.75,7.29,115.66
395,9497,2025-03-12,3,6,Completed,Express,11.38,12.18,5.16,90.24
396,746,2024-10-19,2,4,Completed,Standard,4.59,13.13,19.92,309.14
397,11459,2025-07-09,1,2,Completed,Standard,4.15,1.63,2.17,37.25
398,3552,2025-12-31,5,10,Completed,Standard,5.06,3.52,4.68,76.54
399,6635,2025-12-31,2,4,Completed,Standard,5.13,19.81,8.13,129.35
400,11148,2025-12-15,5,10,Completed,Standard,5.36,20.35,15.12,236.42
401,1622,2025-05-29,4,9,Returned,Standard,4.84,8.51,39.05,601.71
402,14268,2025-11-29,2,4,Completed,Express,12.97,96.07,26.9,424.16
403,583,2025-02-21,7,16,Completed,Economy,3.65,3.68,51.61,792.52
404,4254,2025-06-14,3,6,Completed,Standard,4.55,0.0,2.59,44.09
405,7029,2025-01-14,5,11,Completed,Economy,3.2,23.47,11.61,180.61
406,8234,2023-12-10,5,10,Completed,Economy,2.85,0.0,50.9,780.93
407,10656,2024-12-20,4,9,Completed,Express,12.9,61.09,34.26,536.63
408,1063,2025-05-14,4,9,Completed,Standard,5.07,49.65,29.03,448.85
409,8131,2025-12-31,2,4,Completed,Economy,3.05,18.86,3.96,63.6
410,14084,2025-11-24,1,1,Completed,Express,13.83,10.04,14.63,237.41
411,6881,2025-06-11,3,6,Completed,Standard,4.14,101.16,27.43,423.43
412,3395,2025-07-17,4,9,Completed,Next-Day,19.48,16.68,17.55,287.8
413,10494,2025-02-08,5,11,Completed,Next-Day,17.78,5.32,1.12,34.84
414,12672,2025-07-20,6,12,Completed,Standard,5.62,30.3,29.92,462.98
415,6384,2024-05-05,4,9,Completed,Standard,4.44,11.16,9.44,148.8
416,416,2023-05-24,1,3,Completed,Standard,4.92,1.47,0.31,9.63
417,1511,2024-03-14,1,1,Completed,Economy,2.74,56.89,59.85,917.62
418,8448,2025-08-31,2,4,Completed,Next-Day,18.96,0.0,2.04,50.19
419,4383,2025-05-19,7,16,Returned,Express,16.11,23.21,8.89,152.07
420,6269,2024-07-24,1,3,Completed,Economy,2.24,5.38,13.25,204.73
421,10117,2025-12-31,5,11,Completed,Standard,4.54,12.3,2.01,35.24
422,9737,2025-11-06,2,4,Completed,Standard,5.32,97.6,27.3,422.55
423,14288,2024-07-21,1,1,Completed,Express,11.71,0.0,10.0,164.63
424,801,2025-12-31,1,3,Completed,Next-Day,16.93,25.77,4.21,81.27
425,3267,2025-12-25,3,5,Completed,Economy,2.62,32.26,17.11,264.18
426,9808,2024-10-03,1,3,Completed,Standard,4.43,10.17,6.34,101.3
427,10900,2024-08-02,3,5,Completed,Standard,3.81,0.32,16.81,260.75
428,12587,2025-02-27,8,19,Completed,Standard,7.51,13.35,18.34,287.84
429,12781,2025-08-26,3,5,Completed,Standard,4.58,3.73,19.8,307.17
430,9589,2024-11-27,1,3,Completed,Standard,4.39,11.36,38.87,598.52
431,7137,2025-11-30,6,14,Completed,Standard,6.42,21.14,11.77,186.36
432,5885,2025-11-22,6,13,Completed,Standard,6.81,27.11,5.69,93.82
433,8956,2024-03-17,5,11,Completed,Standard,4.91,4.12,5.48,88.73
434,4328,2024-04-27,4,9,Completed,Economy,2.39,7.01,31.98,491.16
435,11241,2025-12-31,1,3,Completed,Standard,3.99,126.56,28.45,438.8
436,1691,2023-12-19,3,8,Completed,Next-Day,15.87,0.0,2.79,58.53
437,5035,2025-08-13,6,13,Returned,Standard,7.23,17.68,29.17,453.15
438,2479,2025-02-22,5,10,Completed,Express,12.73,46.18,80.45,1242.5
439,1672,2024-08-22,8,19,Completed,Standard,8.67,3.01,4.0,69.84
440,8899,2025-12-31,2,4,Returned,Express,12.18,7.61,2.13,44.77
441,5158,2025-12-31,2,4,Completed,Express,12.85,55.18,46.39,721.92
442,5264,2024-08-25,8,20,Completed,Economy,4.31,15.89,13.41,209.23
443,5337,2024-10-18,8,20,Completed,Standard,6.4,18.57,25.42,394.95
444,6538,2025-12-16,5,11,Completed,Economy,3.59,19.37,12.2,190.12
445,13977,2024-12-03,4,9,Completed,Standard,5.25,134.61,26.12,404.55
446,7611,2025-07-26,1,2,Completed,Standard,5.13,10.97,14.44,225.82
447,14231,2025-08-30,7,17,Returned,Economy,4.05,7.93,9.2,144.74
448,7592,2025-02-01,4,9,Completed,Express,14.83,2.2,2.93,59.55
449,14623,2025-11-29,2,4,Completed,Standard,5.78,13.91,5.52,90.15
450,4120,2024-09-23,3,6,Completed,Standard,4.29,22.35,19.45,301.55
451,7691,2025-05-17,1,1,Completed,Standard,4.41,22.47,29.89,461.28
452,12281,2025-12-31,2,4,Completed,Standard,4.23,124.07,65.81,1010.14
453,8787,2024-09-30,2,4,Completed,Economy,2.4,11.03,8.07,125.8
454,7382,2025-11-25,1,2,Completed,Standard,4.05,15.03,9.47,148.77
455,1206,2025-05-23,2,4,Completed,Standard,4.52,0.0,60.91,935.55
456,185,2024-09-09,2,4,Completed,Next-Day,19.79,27.74,7.77,138.54
457,76,2025-12-31,6,13,Completed,Standard,6.22,26.5,6.39,103.93
458,4006,2024-06-19,8,20,Completed,Standard,7.13,22.96,32.18,498.97
459,9774,2025-12-31,5,10,Completed,Standard,4.78,19.41,10.79,169.66
460,7147,2024-10-19,5,10,Completed,Standard,5.37,0.0,1.27,24.85
461,2614,2025-05-17,3,8,Completed,Standard,4.2,50.73,47.84,735.41
462,7078,2024-11-03,3,7,Completed,Standard,3.78,0.0,63.72,977.77
463,926,2025-11-29,7,17,Completed,Standard,6.63,72.07,86.1,1322.8
464,2154,2025-12-31,5,10,Completed,Standard,5.04,0.85,1.13,22.26
465,6400,2024-06-08,3,8,Completed,Standard,4.27,0.0,13.63,212.58
466,6484,2025-06-03,1,3,Cancelled,Standard,4.15,16.11,7.57,119.89
467,11020,2025-08-17,4,9,Completed,Standard,5.14,1.69,18.84,293.18
468,7866,2025-10-12,1,1,Completed,Standard,4.83,23.21,14.62,228.3
469,9017,2023-10-09,1,1,Completed,Standard,4.55,16.74,15.38,239.66
470,7443,2024-08-27,7,17,Completed,Standard,6.1,3.11,4.14,69.39
471,10673,2023-06-24,1,2,Completed,Standard,4.9,5.95,7.91,125.75
472,6972,2024-08-21,3,6,Completed,Standard,4.46,50.46,31.15,480.67
473,4976,2025-09-16,5,11,Completed,Standard,5.02,7.88,21.7,336.7
474,12522,2025-12-31,6,15,Completed,Standard,6.49,9.01,20.0,312.27
475,10813,2025-04-16,2,4,Completed,Standard,4.66,2.22,40.22,619.38
476,3539,2025-06-06,5,11,Completed,Standard,4.62,6.19,8.23,130.48
477,7416,2025-11-08,3,7,Returned,Standard,4.37,89.91,26.39,407.76
478,3144,2023-10-18,1,3,Completed,Standard,4.32,9.07,42.67,656.5
479,14546,2025-07-21,7,16,Completed,Economy,4.18,1.74,11.02,172.67
480,6279,2025-06-07,5,11,Completed,Standard,5.03,42.7,22.9,355.1
481,12294,2025-12-31,5,11,Completed,Express,13.47,34.55,21.76,346.14
482,11818,2025-08-29,7,17,Completed,Standard,6.53,0.0,1.45,28.72
483,8979,2024-09-30,3,7,Completed,Next-Day,19.09,18.73,5.4,101.64
484,7632,2025-08-27,5,11,Returned,Express,14.53,1.77,11.54,190.98
485,11251,2025-03-31,2,4,Completed,Standard,4.72,1.95,15.43,240.57
486,9589,2025-02-17,1,3,Completed,Standard,4.54,6.85,7.78,123.52
487,4464,2024-02-07,5,11,Completed,Standard,4.74,41.08,17.05,265.32
488,3588,2025-09-09,8,20,Completed,Express,20.61,6.37,22.29,361.38
489,13113,2025-05-11,2,4,Completed,Express,12.12,10.05,33.83,529.26
490,1654,2025-05-05,5,11,Completed,Standard,5.77,7.43,12.35,194.48
491,9707,2024-06-07,1,2,Completed,Standard,4.38,3.43,4.12,67.35
492,421,2025-09-28,1,3,Cancelled,Express,12.12,8.11,3.76,69.6
493,2332,2023-09-26,8,20,Completed,Express,19.73,5.66,3.56,74.16
494,138,2025-11-17,2,4,Completed,Express,13.55,90.96,60.8,942.99
495,13582,2025-04-18,7,17,Completed,Economy,3.87,11.54,3.23,53.26
496,6146,2024-06-08,8,19,Completed,Express,17.65,3.0,3.23,67.03
497,10189,2024-08-12,2,4,Completed,Standard,5.07,2.16,0.6,14.29
498,5281,2025-07-11,4,9,Completed,Standard,5.18,53.52,19.1,297.07
499,4345,2025-07-23,1,2,Completed,Express,12.01,11.94,28.43,446.59
500,10738,2024-09-09,7,17,Completed,Standard,6.63,0.82,1.09,23.26
501,7691,2025-06-18,3,8,Completed,Standard,4.63,3.45,43.51,669.69
502,6894,2025-01-26,5,11,Completed,Standard,5.07,104.42,38.69,596.5
503,3325,2025-12-25,4,9,Completed,Express,15.78,3.98,5.3,96.78
504,11597,2025-01-18,4,9,Completed,Standard,4.53,14.67,21.05,326.3
505,3027,2023-06-12,3,8,Completed,Standard,4.27,21.86,55.72,856.04
506,14444,2024-06-13,5,11,Completed,Express,14.66,1.69,2.25,49.09
507,12372,2025-10-12,4,9,Completed,Standard,5.19,22.03,29.3,453.13
508,10958,2024-12-22,8,20,Completed,Standard,6.74,13.14,17.48,273.87
509,1592,2025-12-31,7,16,Completed,Standard,5.62,35.49,20.63,320.96
510,5543,2025-09-10,8,20,Completed,Express,20.83,16.77,6.07,113.55
511,7798,2024-12-20,2,4,Completed,Next-Day,20.11,24.02,31.95,508.46
512,9365,2025-12-05,3,7,Completed,Standard,4.37,10.91,5.88,94.19
513,4542,2024-09-04,3,6,Completed,Standard,4.8,3.8,5.05,82.04
514,9531,2025-06-10,2,4,Completed,Standard,4.29,62.29,36.23,558.09
515,11258,2025-12-31,4,9,Completed,Standard,5.64,111.44,39.51,609.53
516,12529,2024-06-19,3,5,Completed,Express,11.02,128.29,52.27,809.99
517,14771,2025-12-23,3,8,Completed,Express,13.91,48.79,33.04,518.97
518,11487,2024-07-01,3,5,Cancelled,Economy,2.54,0.41,0.55,10.92
519,3256,2024-11-22,8,20,Completed,Standard,8.38,1.59,2.12,40.8
520,3252,2025-05-13,6,13,Completed,Standard,6.05,0.0,3.66,62.01
521,12275,2025-06-22,4,9,Returned,Standard,4.74,0.0,9.63,151.88
522,12350,2024-12-03,4,9,Completed,Standard,5.3,5.17,6.88,110.45
523,14707,2025-09-23,3,7,Completed,Express,13.52,0.0,18.66,298.71
524,5431,2025-07-03,8,20,Completed,Standard,7.78,10.06,59.04,910.22
525,647,2025-12-31,8,19,Completed,Standard,6.88,75.27,41.19,636.46
526,2390,2024-06-07,1,3,Completed,Standard,4.76,28.54,34.63,534.06
527,9632,2025-09-19,6,14,Completed,Standard,5.92,3.81,2.79,48.52
528,14637,2025-11-18,7,16,Completed,Standard,7.09,18.28,9.97,159.48
529,2640,2025-09-25,7,17,Completed,Standard,6.79,42.59,26.83,416.95
530,13348,2025-07-19,6,13,Completed,Standard,6.48,1.94,1.22,25.18
531,6351,2025-09-11,6,14,Completed,Standard,6.28,0.0,4.49,74.97
532,1357,2025-03-31,5,10,Completed,Next-Day,17.75,35.44,11.29,190.34
533,596,2025-10-17,4,9,Completed,Next-Day,16.29,6.89,13.43,221.63
534,1410,2025-01-08,1,1,Completed,Standard,4.73,21.31,56.2,863.73
535,648,2024-07-07,1,2,Completed,Express,11.22,1.21,0.48,18.58
536,2400,2024-11-30,2,4,Completed,Standard,3.79,2.65,8.82,138.66
537,12965,2025-10-29,5,11,Completed,Standard,5.35,4.28,5.69,92.33
538,12365,2025-07-07,5,11,Completed,Standard,5.27,6.71,8.93,141.78
539,6177,2025-09-07,3,5,Completed,Standard,4.32,0.0,10.83,169.86
540,6552,2025-12-08,6,15,Completed,Economy,4.01,2.8,1.76,30.94
541,3280,2024-06-16,3,5,Pending,Standard,4.04,1.28,1.7,29.98
542,5632,2025-04-25,2,4,Completed,Standard,4.48,11.33,11.0,172.58
543,4737,2025-09-15,5,10,Completed,Economy,3.14,0.0,10.42,162.42
544,13276,2025-07-12,2,4,Completed,Next-Day,17.25,0.0,6.59,117.94
545,5438,2023-02-27,4,9,Returned,Standard,4.92,4.46,5.94,95.68
546,3188,2024-10-03,2,4,Returned,Economy,3.2,5.98,9.35,146.07
547,5527,2025-12-11,1,2,Completed,Standard,4.91,27.47,5.3,85.91
548,8268,2025-12-31,1,2,Completed,Standard,4.7,2.53,3.36,56.07
549,5601,2025-08-31,6,14,Completed,Economy,3.81,28.75,48.87,750.87
550,1851,2025-08-24,4,9,Completed,Standard,4.58,10.63,18.85,292.65
551,3716,2025-05-26,8,20,Completed,Next-Day,27.52,1.01,2.46,65.19
552,1919,2025-04-26,4,9,Completed,Express,12.51,79.41,46.63,725.32
553,6028,2025-09-14,1,2,Completed,Express,10.95,3.38,2.13,43.45
554,1410,2024-11-26,1,3,Completed,Standard,4.05,0.0,5.38,86.29
555,3689,2025-01-16,1,2,Returned,Standard,5.02,0.0,3.26,54.82
556,12416,2025-06-26,6,13,Completed,Next-Day,23.74,0.0,3.8,81.77
557,8315,2025-11-28,3,5,Completed,Express,11.54,79.02,47.76,741.65
558,14941,2025-08-14,1,1,Returned,Standard,4.05,0.0,5.18,83.19
559,2965,2025-10-28,7,16,Completed,Standard,7.6,11.42,10.33,165.55
560,425,2023-10-02,4,9,Completed,Standard,5.32,21.35,28.4,439.41
561,14312,2025-01-09,6,14,Completed,Express,15.92,30.75,41.02,642.9
562,424,2025-02-12,3,6,Completed,Standard,3.98,5.01,3.15,52.2
563,8733,2025-12-22,4,9,Completed,Next-Day,20.34,0.0,5.55,105.19
564,6967,2025-08-07,1,3,Completed,Standard,4.01,5.45,17.39,269.87
565,6336,2025-06-30,5,10,Completed,Standard,5.54,5.99,13.65,214.15
566,9660,2025-05-07,1,1,Completed,Next-Day,17.19,3.01,5.05,94.39
567,6305,2025-09-13,3,7,Completed,Standard,4.09,11.75,8.47,133.57
568,8726,2023-11-29,5,11,Completed,Economy,2.8,4.82,8.99,140.15
569,3181,2024-04-28,7,17,Completed,Standard,6.27,42.25,21.74,338.51
570,6591,2024-12-23,6,13,Completed,Express,16.06,20.68,10.91,182.81
571,6298,2025-07-13,5,10,Completed,Express,12.71,3.01,5.36,94.63
572,1071,2025-09-04,1,3,Completed,Economy,3.06,0.0,2.88,47.03
573,6226,2025-12-06,1,1,Completed,Economy,2.39,8.46,1.38,23.51
574,10894,2025-12-14,7,16,Completed,Standard,6.61,67.01,40.44,624.73
575,2643,2024-04-29,3,7,Returned,Standard,4.21,4.26,7.27,115.28
576,5695,2025-11-11,1,2,Completed,Express,13.15,3.23,41.85,652.83
577,3047,2025-03-21,6,14,Pending,Express,17.28,0.0,45.19,708.08
578,11210,2025-04-06,1,2,Completed,Standard,3.68,61.52,29.2,450.08
579,7345,2025-12-08,4,9,Returned,Express,13.11,7.44,2.95,58.24
580,4777,2025-12-31,6,14,Completed,Express,14.4,34.99,13.88,226.56
581,6100,2024-08-26,7,16,Completed,Express,19.19,12.51,19.44,316.36
582,744,2025-09-23,6,15,Completed,Standard,6.68,7.0,21.38,333.54
583,13640,2025-01-27,2,4,Completed,Express,13.94,12.49,45.15,704.08
584,13855,2024-04-05,7,17,Completed,Standard,6.36,43.1,18.47,288.63
585,101,2024-09-09,1,2,Completed,Next-Day,15.5,0.0,10.31,173.04
586,4754,2025-02-22,6,13,Completed,Economy,3.54,0.0,43.08,662.09
587,9685,2023-11-24,5,11,Completed,Standard,4.76,17.24,22.93,355.24
588,5883,2024-08-22,7,17,Completed,Economy,3.91,53.09,37.78,581.45
589,9662,2024-04-26,1,3,Completed,Express,11.75,7.02,9.34,154.5
590,10841,2025-08-10,5,11,Completed,Standard,4.5,0.0,20.35,315.59
591,12506,2023-05-20,4,9,Completed,Standard,5.42,3.4,2.14,38.16
592,606,2025-12-31,2,4,Completed,Express,12.66,41.08,70.32,1087.55
593,6260,2025-08-22,5,11,Pending,Next-Day,23.13,6.62,5.21,102.74
594,5237,2025-10-23,1,3,Completed,Express,11.17,4.93,17.0,271.06
595,8819,2024-07-12,1,2,Completed,Next-Day,16.34,50.1,8.18,141.42
596,11193,2025-11-23,8,19,Completed,Express,17.49,32.42,21.54,346.78
597,6928,2024-11-26,4,9,Completed,Standard,4.74,15.81,11.85,185.86
598,6301,2024-06-11,4,9,Completed,Next-Day,18.72,5.57,3.51,72.34
599,10925,2025-10-16,3,6,Completed,Standard,4.31,8.65,14.04,218.96
600,13311,2025-08-01,3,5,Completed,Standard,4.04,20.6,28.96,446.67
601,1450,2025-10-26,1,1,Completed,Express,11.15,14.26,11.79,191.34
602,6283,2024-11-01,4,9,Completed,Standard,5.19,89.69,32.77,506.13
603,3354,2025-01-23,6,12,Completed,Standard,5.61,0.0,4.84,79.65
604,2042,2025-05-26,2,4,Completed,Standard,4.93,3.42,2.16,37.9
605,8084,2025-12-30,6,14,Completed,Standard,5.97,36.85,12.59,198.35
606,1017,2025-12-09,2,4,Completed,Standard,5.01,0.0,8.53,135.4
607,13075,2025-04-03,1,1,Completed,Economy,2.98,0.0,10.38,161.58
608,12333,2025-10-13,7,16,Completed,Standard,6.5,0.0,6.0,98.15
609,13134,2025-05-20,6,14,Completed,Economy,4.22,16.35,9.17,144.43
610,1999,2023-09-11,1,2,Completed,Standard,4.59,10.83,16.71,260.04
611,10331,2024-07-05,4,9,Completed,Express,11.81,21.25,6.26,107.43
612,13339,2025-08-17,3,8,Completed,Standard,4.9,0.0,5.83,94.0
613,12097,2025-09-01,1,3,Completed,Standard,4.75,1.49,1.99,35.13
614,11576,2024-08-09,4,9,Completed,Express,12.68,0.0,18.47,294.97
615,13069,2024-09-25,3,8,Cancelled,Standard,4.46,0.0,15.15,235.99
616,11461,2023-08-27,4,9,Cancelled,Express,12.92,4.07,7.56,128.41
617,11878,2025-11-13,5,11,Returned,Standard,5.07,26.85,5.64,91.26
618,5739,2024-05-06,3,6,Completed,Economy,2.34,7.81,4.92,77.52
619,1785,2025-06-27,4,9,Completed,Standard,4.88,13.41,24.21,374.99
620,1704,2025-05-16,1,1,Returned,Economy,2.68,2.79,3.71,59.46
621,6966,2023-10-13,8,18,Completed,Express,19.34,0.0,9.07,157.96
622,8196,2025-07-14,7,16,Completed,Standard,7.0,3.28,0.92,21.04
623,2648,2025-09-05,1,1,Completed,Standard,4.45,0.0,8.58,135.55
624,10014,2025-10-27,5,11,Completed,Next-Day,22.58,24.07,32.01,511.85
625,12840,2024-09-29,2,4,Completed,Standard,4.24,19.06,20.32,314.78
626,6099,2024-12-01,6,13,Completed,Standard,6.93,47.18,7.71,124.74
627,13653,2023-07-20,1,3,Completed,Next-Day,18.05,37.67,29.54,469.64
628,11358,2025-03-26,8,20,Completed,Standard,7.27,40.35,6.59,108.0
629,3267,2025-01-26,3,7,Completed,Standard,4.63,56.68,15.87,247.24
630,14628,2025-06-16,6,12,Completed,Standard,6.65,88.84,35.48,549.02
631,6452,2025-08-16,2,4,Completed,Standard,4.66,4.46,15.37,239.62
632,7356,2025-10-15,2,4,Completed,Express,11.78,5.34,5.81,100.65
633,8382,2025-03-03,7,17,Completed,Next-Day,28.45,0.0,12.48,219.27
634,5998,2024-12-03,3,8,Completed,Economy,2.27,0.0,15.34,236.79
635,13620,2025-08-05,7,16,Returned,Standard,6.8,17.71,4.58,76.81
636,8536,2025-09-11,2,4,Completed,Next-Day,18.52,2.66,1.68,44.18
637,9358,2025-11-19,2,4,Completed,Express,13.55,0.0,3.73,70.56
638,8467,2025-10-15,7,17,Completed,Standard,5.81,3.4,9.62,152.84
639,10918,2025-11-27,3,6,Completed,Standard,4.53,39.71,13.98,218.16
640,4973,2024-06-20,1,1,Completed,Standard,5.01,10.71,14.25,222.83
641,13752,2024-08-03,4,9,Completed,Standard,4.42,0.0,4.51,73.33
642,6230,2025-03-26,5,11,Completed,Standard,5.26,0.0,2.37,41.49
643,439,2025-06-07,6,15,Completed,Standard,6.66,18.64,16.66,261.38
644,9053,2025-12-03,3,5,Completed,Express,11.04,25.59,83.22,1283.07
645,10486,2025-12-31,2,4,Completed,Express,11.5,2.68,1.69,37.35
646,1879,2025-08-02,1,2,Completed,Express,12.18,16.59,10.45,171.97
647,9869,2024-12-07,4,9,Cancelled,Standard,5.04,22.09,8.76,139.0
648,13353,2025-12-18,2,4,Completed,Standard,5.32,0.0,11.94,187.81
649,8204,2025-12-20,2,4,Completed,Express,12.48,7.63,7.0,119.5
650,2273,2024-08-12,1,1,Completed,Next-Day,19.84,22.59,8.49,149.66
651,9349,2025-10-18,6,14,Completed,Economy,3.62,25.61,7.17,113.22
652,4857,2025-08-23,5,10,Completed,Express,15.14,0.63,3.27,65.13
653,1503,2025-12-15,5,11,Completed,Standard,5.49,2.96,4.27,70.74
654,3025,2025-07-12,5,10,Completed,Next-Day,21.98,19.3,5.86,111.6
655,14140,2025-05-05,2,4,Completed,Standard,5.2,0.0,2.41,42.01
656,13203,2025-07-26,7,16,Completed,Next-Day,26.26,0.0,9.09,165.23
657,11520,2025-01-28,7,17,Completed,Economy,3.94,20.16,4.23,68.65
658,13741,2025-08-17,4,9,Completed,Next-Day,18.14,0.0,28.34,451.38
659,13683,2025-01-28,3,6,Completed,Standard,4.01,0.0,20.38,315.55
660,4594,2025-12-30,6,14,Completed,Standard,5.34,24.69,32.95,509.0
661,3227,2024-08-28,1,1,Completed,Standard,4.83,0.0,29.78,460.09
662,1717,2024-03-11,3,8,Completed,Standard,4.0,13.03,10.56,165.43
663,5370,2025-09-18,3,6,Completed,Standard,4.18,111.75,30.14,464.88
664,11171,2025-07-07,4,9,Completed,Express,14.49,12.26,36.7,575.46
665,14998,2024-07-24,3,6,Completed,Standard,4.58,15.5,39.53,608.84
666,4043,2025-05-17,8,18,Completed,Express,20.0,14.67,22.9,370.05
667,13293,2024-06-21,5,11,Completed,Economy,2.56,0.0,6.65,104.16
668,5882,2025-07-15,8,18,Completed,Next-Day,29.13,6.37,3.02,75.35
669,12720,2025-12-31,4,9,Completed,Express,13.9,100.32,28.37,447.57
670,1992,2025-06-13,8,19,Completed,Express,19.04,5.96,21.41,346.32
671,1354,2025-12-31,4,9,Completed,Express,13.04,28.04,18.89,301.85
672,14127,2025-10-19,2,4,Completed,Next-Day,19.06,25.21,19.57,318.18
673,14837,2024-12-04,7,17,Completed,Economy,3.72,93.5,23.23,358.8
674,9371,2025-07-07,1,3,Completed,Standard,4.51,0.0,3.78,62.33
675,1234,2025-05-14,5,10,Completed,Standard,5.66,0.8,13.17,206.97
676,9029,2024-11-26,6,14,Completed,Standard,5.92,0.0,23.38,363.23
677,9704,2025-01-01,4,9,Completed,Standard,4.83,22.42,6.28,100.78
678,9685,2024-12-30,5,11,Completed,Standard,5.61,35.36,17.33,270.52
679,12364,2025-02-06,5,11,Completed,Standard,5.57,0.0,3.88,64.81
680,8772,2025-12-18,2,4,Completed,Express,13.32,44.09,17.71,284.01
681,14736,2025-06-20,6,15,Completed,Express,18.25,46.17,28.19,449.11
682,14876,2024-12-23,1,1,Completed,Next-Day,15.96,6.49,5.38,98.23
683,1117,2024-09-12,5,10,Completed,Next-Day,22.88,57.07,11.98,206.07
684,9822,2025-10-31,8,18,Cancelled,Standard,6.98,0.0,29.06,451.12
