return_id,order_id,return_date,return_reason,refund_amount
615,4970,2025-03-06,Late Delivery,186.11
616,4976,2026-01-03,Wrong Item,24.91
617,4985,2024-04-18,Size Issue,50.08
618,4986,2025-12-29,Size Issue,143.09
619,5007,2024-12-13,Customer Changed Mind,305.08
620,5008,2025-11-25,Customer Changed Mind,115.37
621,5009,2025-09-18,Damaged,104.01
622,5025,2024-08-08,Late Delivery,86.9
623,5033,2025-10-01,Wrong Item,48.92
624,5034,2025-08-07,Customer Changed Mind,137.56
625,5074,2024-04-09,Size Issue,180.47
626,5077,2026-01-18,Size Issue,121.25
627,5078,2025-12-26,Customer Changed Mind,348.47
628,5079,2025-12-28,Size Issue,51.07
629,5080,2026-01-16,Poor Quality,722.31
630,5087,2025-12-01,Size Issue,390.86
631,5089,2025-12-03,Damaged,115.87
632,5093,2025-07-04,Size Issue,175.03
633,5102,2025-02-23,Customer Changed Mind,31.72
634,5108,2025-01-15,Poor Quality,47.5
635,5113,2024-09-01,Wrong Item,78.42
636,5127,2023-11-29,Damaged,400.59
637,5136,2025-05-27,Customer Changed Mind,37.46
638,5151,2025-11-03,Wrong Item,198.45
639,5161,2025-02-13,Wrong Item,101.48
640,5168,2026-01-07,Wrong Item,18.75
641,5176,2025-11-22,Poor Quality,43.5
642,5177,2025-05-09,Customer Changed Mind,10.66
643,5181,2024-04-15,Size Issue,40.06
644,5192,2025-11-18,Size Issue,768.17
645,5201,2025-03-23,Late Delivery,793.86
646,5206,2025-10-20,Customer Changed Mind,442.67
647,5223,2024-05-25,Customer Changed Mind,53.34
648,5232,2024-01-25,Wrong Item,405.2
649,5239,2024-10-24,Customer Changed Mind,303.3
650,5241,2024-04-14,Wrong Item,79.78
651,5245,2025-08-08,Damaged,40.59
652,5247,2025-01-09,Late Delivery,34.38
653,5254,2024-02-09,Customer Changed Mind,169.68
654,5258,2026-01-19,Customer Changed Mind,394.91
655,5267,2025-07-31,Customer Changed Mind,53.91
656,5277,2025-06-29,Customer Changed Mind,46.19
657,5285,2025-09-18,Customer Changed Mind,55.64
658,5287,2025-06-26,Size Issue,161.64
659,5298,2025-08-28,Damaged,521.41
660,5302,2025-08-30,Damaged,53.46
661,5307,2025-11-06,Wrong Item,649.17
662,5314,2025-07-18,Customer Changed Mind,51.2
663,5315,2024-10-15,Size Issue,38.72
664,5324,2024-02-27,Size Issue,278.61
665,5329,2026-01-03,Late Delivery,675.74
666,5334,2026-01-20,Late Delivery,461.46
667,5340,2025-03-30,Damaged,116.23
668,5342,2025-12-07,Late Delivery,39.42
669,5349,2026-01-19,Customer Changed Mind,65.59
670,5363,2024-07-08,Size Issue,251.49
671,5377,2025-06-14,Wrong Item,58.51
672,5380,2024-05-29,Size Issue,150.28
673,5382,2024-07-16,Damaged,333.22
674,5395,2025-12-21,Customer Changed Mind,483.52
675,5398,2025-12-02,Size Issue,38.51
676,5401,2025-03-23,Size Issue,38.93
677,5402,2025-06-02,Damaged,453.13
678,5407,2025-02-19,Size Issue,390.69
679,5413,2025-07-13,Poor Quality,577.8
680,5414,2026-01-07,Wrong Item,103.47
681,5417,2024-10-29,Wrong Item,85.9
682,5423,2024-10-23,Damaged,28.24
683,5429,2024-10-10,Poor Quality,111.17
684,5451,2025-05-04,Poor Quality,25.57
685,5486,2025-06-06,Size Issue,574.81
686,5500,2026-01-25,Damaged,255.66
687,5505,2024-03-23,Customer Changed Mind,73.02
688,5511,2025-11-23,Poor Quality,229.12
689,5523,2026-01-20,Size Issue,179.65
690,5534,2023-12-15,Poor Quality,595.4
691,5535,2025-05-25,Damaged,886.14
692,5536,2023-10-31,Poor Quality,395.95
693,5549,2024-03-21,Wrong Item,46.44
694,5569,2025-05-28,Wrong Item,68.36
695,5574,2023-04-21,Size Issue,649.93
696,5591,2025-08-23,Late Delivery,171.63
697,5595,2025-04-22,Late Delivery,57.15
698,5605,2026-01-04,Wrong Item,36.33
699,5626,2025-05-25,Damaged,190.19
700,5637,2024-01-14,Damaged,617.93
701,5639,2025-10-14,Poor Quality,46.27
702,5642,2025-10-30,Wrong Item,25.23
703,5652,2025-01-28,Damaged,160.32
704,5654,2024-12-27,Wrong Item,29.96
705,5668,2025-12-31,Size Issue,71.92
706,5682,2025-10-20,Poor Quality,405.47
707,5699,2025-12-13,Damaged,1118.82
708,5714,2024-03-13,Late Delivery,135.12
709,5721,2025-01-19,Damaged,46.74
710,5726,2024-12-07,Wrong Item,32.64
711,5737,2026-01-26,Customer Changed Mind,58.03
712,5752,2025-06-29,Wrong Item,34.69
713,5755,2025-10-01,Damaged,134.93
714,5761,2025-10-27,Customer Changed Mind,16.42
715,5765,2025-07-12,Customer Changed Mind,99.85
716,5767,2025-11-03,Wrong Item,261.72
717,5783,2026-01-28,Damaged,23.26
718,5784,2026-01-22,Size Issue,23.58
719,5797,2025-08-04,Size Issue,35.42
720,5807,2025-11-02,Late Delivery,195.46
721,5841,2026-01-26,Size Issue,105.57
722,5842,2024-04-05,Size Issue,45.59
723,5851,2025-10-13,Damaged,53.07
724,5861,2024-08-16,Damaged,30.21
725,5864,2023-12-06,Wrong Item,120.92
726,5867,2024-11-03,Poor Quality,97.3
727,5882,2023-12-25,Poor Quality,96.49
728,5885,2026-01-02,Late Delivery,664.84
729,5895,2025-05-21,Wrong Item,274.05
730,5897,2025-01-13,Customer Changed Mind,269.24
731,5911,2025-05-16,Customer Changed Mind,43.2
732,5919,2024-07-18,Size Issue,129.17
733,5926,2025-05-26,Customer Changed Mind,220.69
734,5927,2025-06-04,Size Issue,418.38
735,5931,2025-08-16,Late Delivery,34.1
736,5949,2024-08-16,Poor Quality,302.42
737,5956,2025-08-30,Customer Changed Mind,90.8
738,5967,2025-12-24,Customer Changed Mind,70.07
739,5968,2026-01-29,Late Delivery,153.82
740,5975,2025-04-25,Wrong Item,102.66
741,5981,2025-10-26,Customer Changed Mind,80.49
742,5992,2025-04-05,Late Delivery,229.99
743,5993,2025-08-15,Late Delivery,212.9
744,5996,2023-09-30,Late Delivery,26.42
745,6001,2025-04-18,Customer Changed Mind,304.99
746,6007,2025-12-29,Size Issue,79.48
747,6010,2025-10-10,Customer Changed Mind,365.99
748,6016,2026-01-25,Late Delivery,99.74
749,6020,2025-12-09,Damaged,313.01
750,6021,2024-12-22,Damaged,145.71
751,6035,2025-10-07,Late Delivery,610.84
752,6038,2026-01-13,Wrong Item,402.42
753,6043,2024-09-01,Damaged,34.85
754,6048,2025-10-12,Poor Quality,446.02
755,6059,2025-12-15,Late Delivery,36.35
756,6066,2025-08-04,Late Delivery,212.78
757,6075,2025-04-14,Damaged,41.83
758,6084,2024-08-22,customer changed mind,59.8
759,6098,2025-09-22,Customer Changed Mind,134.38
760,6124,2025-12-03,Size Issue,510.32
761,6129,2025-03-28,Size Issue,166.98
762,6139,2026-01-04,Wrong Item,533.03
763,6149,2025-07-17,Wrong Item,580.59
764,6150,2025-09-24,Wrong Item,176.58
765,6153,2025-08-23,Poor Quality,503.45
766,6155,2026-01-02,Damaged,128.03
767,6156,2023-07-05,Size Issue,563.47
768,6168,2025-12-04,Size Issue,349.82
769,6170,2025-02-14,Damaged,189.96
770,6173,2024-05-29,Size Issue,260.57
771,6175,2026-01-07,Size Issue,145.22
772,6177,2026-01-11,Size Issue,63.65
773,6181,2025-04-02,Damaged,359.6
774,6183,2025-06-12,Size Issue,717.39
775,6188,2026-01-16,Poor Quality,37.83
776,6195,2024-03-14,Poor Quality,223.73
777,6208,2025-12-27,Size Issue,427.75
778,6217,2025-06-29,Damaged,228.96
779,6220,2025-06-18,Late Delivery,542.26
780,6226,2025-09-14,Damaged,39.27
781,6230,2024-02-18,Late Delivery,120.32
782,6249,2025-04-04,Damaged,35.84
783,6251,2026-01-28,Poor Quality,40.66
784,6252,2024-03-06,Wrong Item,119.09
785,6265,2025-07-30,Size Issue,645.11
786,6266,2025-07-18,Size Issue,307.07
787,6270,2025-04-30,Damaged,163.35
788,6284,2025-10-07,Customer Changed Mind,89.79
789,6299,2025-06-20,Late Delivery,233.61
790,6328,2025-04-20,Customer Changed Mind,608.82
791,6332,2025-09-07,Damaged,67.48
792,6337,2025-06-07,Damaged,591.25
793,6342,2024-12-11,Size Issue,64.25
794,6343,2023-11-12,Size Issue,352.99
795,6368,2025-07-02,Poor Quality,228.37
796,6373,2025-04-16,Poor Quality,239.9
797,6377,2025-12-16,Size Issue,410.22
798,6392,2025-07-18,Damaged,132.43
799,6400,2025-07-28,Wrong Item,124.84
800,6416,2025-12-31,Size Issue,331.51
801,6419,2024-05-11,Wrong Item,73.03
802,6427,2025-12-24,Late Delivery,122.28
803,6440,2025-12-03,Wrong Item,52.76
804,6489,2025-01-30,Poor Quality,376.49
805,6491,2025-07-03,Customer Changed Mind,103.58
806,6495,2026-01-24,Customer Changed Mind,167.37
807,6498,2025-10-09,Size Issue,257.88
808,6499,2026-01-18,Wrong Item,141.21
809,6500,2025-03-27,Wrong Item,119.82
810,6511,2023-11-29,Customer Changed Mind,50.02
811,6559,2025-12-06,Damaged,317.49
812,6562,2024-12-22,Late Delivery,143.54
813,6572,2025-03-07,Wrong Item,293.39
814,6575,2025-12-25,Customer Changed Mind,27.42
815,6582,2024-03-31,Late Delivery,377.1
816,6587,2025-12-18,Customer Changed Mind,91.3
817,6607,2024-02-11,Late Delivery,149.86
818,6613,2025-08-20,Damaged,52.82
819,6622,2025-09-03,Wrong Item,21.8
820,6624,2025-09-12,Customer Changed Mind,161.17
821,6641,2023-12-01,Late Delivery,431.16
822,6652,2024-12-12,Customer Changed Mind,108.17
823,6656,2025-07-16,Damaged,130.63
824,6659,2025-11-26,Size Issue,199.61
825,6667,2025-09-10,Customer Changed Mind,474.57
826,6669,2024-05-19,Size Issue,54.82
827,6672,2024-04-19,Customer Changed Mind,145.6
828,6674,2026-01-13,Size Issue,570.58
829,6677,2025-12-22,Poor Quality,53.82
830,6681,2024-08-05,Size Issue,53.78
831,6690,2025-01-24,Late Delivery,249.73
832,6700,2026-01-05,Size Issue,32.93
833,6701,2024-11-22,Wrong Item,619.35
834,6720,2025-03-23,Size Issue,242.13
835,6730,2025-03-21,Customer Changed Mind,149.64
836,6740,2024-04-29,Size Issue,112.64
837,6741,2025-08-23,Wrong Item,91.36
838,6761,2024-11-18,Customer Changed Mind,15.77
839,6762,2024-05-19,Size Issue,294.84
840,6772,2024-11-15,Late Delivery,243.94
841,6791,2025-06-21,Poor Quality,16.27
842,6816,2025-07-18,Customer Changed Mind,15.26
843,6818,2023-12-07,Late Delivery,41.07
844,6820,2025-01-18,Wrong Item,146.57
845,6833,2023-07-12,Damaged,255.71
846,6839,2025-11-10,Late Delivery,33.35
847,6845,2025-12-23,Damaged,207.03
848,6846,2024-05-25,Damaged,259.26
849,6857,2024-10-26,Customer Changed Mind,543.99
850,6863,2024-12-13,Size Issue,103.78
851,6882,2025-07-22,Wrong Item,90.69
852,6884,2025-10-28,Customer Changed Mind,34.58
853,6892,2024-04-18,Size Issue,440.53
854,6894,2025-11-25,Wrong Item,245.05
855,6902,2025-06-10,Size Issue,89.94
856,6910,2025-06-08,Damaged,748.24
857,6914,2023-11-03,Late Delivery,29.28
858,6926,2025-10-22,Damaged,480.55
859,6945,2024-01-21,Late Delivery,133.16
860,6978,2025-07-31,Wrong Item,308.76
861,6984,2025-07-18,Late Delivery,167.27
862,6985,2024-11-15,Customer Changed Mind,324.64
863,6997,2025-12-18,Size Issue,355.6
864,7002,2025-12-22,Poor Quality,980.01
865,7003,2024-12-11,Size Issue,266.31
866,7018,2025-12-30,Customer Changed Mind,78.69
867,7021,2025-07-16,Size Issue,319.74
868,7023,2024-12-09,Customer Changed Mind,55.62
869,7031,2025-11-28,Damaged,508.88
870,7040,2026-01-19,Late Delivery,45.67
871,7049,2025-05-08,Late Delivery,24.31
872,7054,2025-02-21,Late Delivery,648.84
873,7058,2025-12-19,Damaged,35.64
874,7063,2025-11-13,Damaged,99.45
875,7067,2024-10-22,Poor Quality,55.74
876,7074,2026-01-07,Customer Changed Mind,87.84
877,7079,2025-10-24,Customer Changed Mind,24.6
878,7080,2025-07-18,Damaged,578.41
879,7081,2023-11-30,Damaged,53.23
880,7085,2025-02-23,Poor Quality,201.49
881,7092,2024-06-03,Wrong Item,512.91
882,7097,2025-09-09,Wrong Item,117.2
883,7105,2024-11-28,Wrong Item,322.84
884,7108,2024-09-21,Poor Quality,946.26
885,7109,2025-12-07,Size Issue,144.66
886,7110,2026-01-06,Customer Changed Mind,266.37
887,7113,2024-10-23,Customer Changed Mind,135.39
888,7115,2025-01-21,Poor Quality,118.52
889,7116,2024-12-29,Late Delivery,20.45
890,7124,2023-11-04,Damaged,145.24
891,7126,2025-10-04,Damaged,118.86
892,7130,2025-10-05,Size Issue,91.66
893,7139,2025-03-29,Size Issue,677.78
894,7144,2025-12-28,Poor Quality,508.17
895,7150,2025-09-17,Customer Changed Mind,274.89
896,7153,2025-12-05,Poor Quality,658.01
897,7162,2025-12-06,Poor Quality,190.35
898,7173,2026-01-03,Late Delivery,114.2
899,7175,2025-09-29,Poor Quality,130.55
900,7194,2026-01-19,Damaged,140.2
901,7197,2025-05-14,Customer Changed Mind,438.01
902,7208,2024-06-12,Poor Quality,20.56
903,7217,2023-12-04,Poor Quality,37.26
904,7221,2026-01-13,Late Delivery,43.16
905,7224,2025-10-09,Size Issue,81.98
906,7239,2024-12-16,Poor Quality,92.54
907,7241,2025-06-12,Size Issue,27.55
908,7247,2025-05-07,Size Issue,573.28
909,7251,2024-12-15,Late Delivery,191.68
910,7257,2024-12-08,Customer Changed Mind,89.89
911,7259,2025-11-08,Poor Quality,486.87
912,7260,2025-12-24,Customer Changed Mind,32.08
913,7272,2024-11-20,Poor Quality,191.82
914,7287,2025-02-06,Wrong Item,283.99
915,7296,2024-07-28,Customer Changed Mind,258.65
916,7300,2025-09-29,Wrong Item,148.8
917,7301,2025-08-09,Wrong Item,119.51
918,7306,2025-12-23,Customer Changed Mind,75.4
919,7314,2025-12-16,Customer Changed Mind,82.05
920,7320,2024-12-21,Size Issue,288.77
921,7323,2024-02-12,Damaged,66.43
922,7344,2025-03-31,Wrong Item,103.36
923,7352,2025-10-08,Damaged,19.12
924,7354,2025-11-07,Poor Quality,183.12
925,7362,2024-05-01,Size Issue,47.01
926,7373,2025-11-03,Damaged,233.67
927,7388,2024-09-26,Size Issue,63.8
928,7392,2025-04-17,Damaged,581.63
929,7407,2023-10-11,Late Delivery,202.51
930,7410,2025-02-07,Size Issue,41.68
931,7411,2025-08-21,Poor Quality,57.92
932,7421,2024-05-26,Size Issue,92.92
933,7435,2026-01-09,Customer Changed Mind,10.02
934,7440,2025-09-25,Poor Quality,177.1
935,7443,2025-06-24,Customer Changed Mind,34.69
936,7456,2025-12-21,Poor Quality,357.87
937,7459,2025-08-31,Damaged,543.78
938,7460,2026-01-26,Damaged,152.05
939,7475,2025-12-08,Size Issue,77.24
940,7476,2024-06-09,Poor Quality,79.36
941,7477,2025-02-03,Size Issue,24.75
942,7478,2025-12-18,Wrong Item,195.93
943,7486,2026-01-02,Wrong Item,884.59
944,7490,2026-01-21,Damaged,80.85
945,7505,2024-06-19,Size Issue,159.58
946,7506,2026-01-19,Poor Quality,27.06
947,7516,2025-08-25,Damaged,438.14
948,7534,2025-12-07,Late Delivery,191.33
949,7536,2025-05-14,Poor Quality,66.91
950,7541,2024-09-21,Wrong Item,564.81
951,7543,2025-12-19,Damaged,638.04
952,7547,2025-12-11,Customer Changed Mind,610.18
953,7551,2024-08-14,Customer Changed Mind,100.46
954,7567,2025-12-27,Wrong Item,151.61
955,7579,2025-01-21,Damaged,66.42
956,7601,2024-09-07,Customer Changed Mind,237.96
957,7605,2025-03-20,Poor Quality,200.78
958,7614,2025-12-15,Late Delivery,46.28
959,7620,2025-05-27,Poor Quality,152.32
960,7626,2025-12-14,Size Issue,361.55
961,7631,2025-10-22,Customer Changed Mind,33.9
962,7634,2025-12-03,Size Issue,664.83
963,7651,2024-01-27,Damaged,128.94
964,7662,2025-10-11,Damaged,38.32
965,7663,2025-07-22,Late Delivery,88.62
966,7664,2024-10-03,Size Issue,138.38
967,7672,2025-09-05,Size Issue,98.01
968,7676,2025-02-04,Size Issue,471.53
969,7687,2025-08-25,Size Issue,175.31
970,7691,2025-08-24,Late Delivery,34.88
971,7693,2024-10-07,Size Issue,21.0
972,7697,2024-09-07,Poor Quality,1090.45
973,7715,2025-06-17,Customer Changed Mind,47.82
974,7727,2025-12-29,Customer Changed Mind,155.78
975,7731,2025-01-16,poor quality,68.15
976,7734,2025-11-21,Damaged,143.89
977,7738,2025-12-22,Late Delivery,985.5
978,7758,2024-11-21,Late Delivery,328.04
979,7790,2024-08-30,Size Issue,116.81
980,7791,2025-12-21,Late Delivery,530.75
981,7792,2025-04-09,Poor Quality,690.31
982,7795,2023-09-14,Size Issue,134.74
983,7797,2025-08-26,Wrong Item,367.22
984,7804,2024-02-09,Poor Quality,42.37
985,7805,2025-09-15,Size Issue,405.45
986,7827,2025-04-20,Size Issue,36.26
987,7843,2025-12-14,Poor Quality,497.77
988,7846,2024-10-28,Size Issue,133.79
989,7849,2025-07-17,Customer Changed Mind,175.53
990,7870,2025-06-16,Damaged,274.09
991,7871,2024-04-22,Poor Quality,90.69
992,7878,2025-03-29,Size Issue,769.89
993,7884,2025-04-27,Size Issue,364.37
994,7890,2024-09-08,Customer Changed Mind,54.83
995,7899,2024-02-06,Size Issue,178.05
996,7904,2025-11-09,Size Issue,198.54
997,7913,2026-01-29,Size Issue,107.04
998,7919,2025-06-27,Damaged,384.76
999,7938,2024-07-22,Wrong Item,84.61
1000,7946,2024-02-06,Late Delivery,354.38
1001,7949,2025-08-29,Damaged,103.43
1002,7957,2025-03-24,Damaged,194.53
1003,7974,2026-01-23,Customer Changed Mind,50.38
1004,7999,2025-05-22,Damaged,67.64
1005,8007,2025-07-22,Customer Changed Mind,230.91
1006,8027,2025-02-21,Poor Quality,154.7
1007,8044,2025-07-16,Damaged,29.69
1008,8046,2026-01-26,Damaged,196.81
1009,8053,2025-12-29,Poor Quality,610.58
1010,8073,2026-01-04,Customer Changed Mind,112.73
1011,8077,2024-04-28,Customer Changed Mind,147.19
1012,8096,2025-01-19,Wrong Item,521.38
1013,8097,2025-05-05,Late Delivery,299.52
1014,8125,2026-01-22,Size Issue,519.4
1015,8130,2025-01-25,Late Delivery,444.96
1016,8132,2026-01-03,Poor Quality,277.82
1017,8136,2025-10-16,Wrong Item,88.12
1018,8142,2025-09-11,Size Issue,328.07
1019,8151,2025-09-04,Damaged,216.12
1020,8162,2025-03-19,Customer Changed Mind,262.1
1021,8176,2025-11-05,Damaged,245.98
1022,8188,2025-09-03,Wrong Item,190.06
1023,8198,2025-04-22,Size Issue,149.08
1024,8204,2025-04-29,Poor Quality,137.98
1025,8213,2025-02-24,Late Delivery,131.03
1026,8218,2025-06-07,Wrong Item,93.43
1027,8233,2026-01-24,Size Issue,12.69
1028,8236,2025-03-31,Size Issue,202.44
1029,8237,2025-03-24,Damaged,448.46
1030,8247,2024-03-21,Customer Changed Mind,394.72
1031,8251,2026-01-06,Poor Quality,439.87
1032,8252,2025-04-13,Late Delivery,191.43
1033,8275,2024-12-17,Size Issue,106.29
1034,8280,2026-01-28,Poor Quality,72.95
1035,8284,2025-12-31,Damaged,398.69
1036,8295,2025-12-15,Size Issue,87.78
1037,8297,2025-05-22,Damaged,161.11
1038,8300,2023-12-23,Late Delivery,338.2
1039,8303,2025-09-16,Damaged,574.04
1040,8341,2025-02-02,Customer Changed Mind,39.94
1041,8351,2025-06-12,Late Delivery,83.88
1042,8354,2025-11-26,Damaged,69.85
1043,8358,2025-09-05,Customer Changed Mind,275.27
1044,8360,2025-01-30,Late Delivery,26.77
1045,8367,2025-06-17,Late Delivery,345.31
1046,8369,2025-02-14,Poor Quality,730.93
1047,8372,2023-11-13,Late Delivery,126.49
1048,8381,2025-06-16,Poor Quality,411.95
1049,8382,2025-11-27,Damaged,145.09
1050,8393,2026-01-11,Poor Quality,102.17
1051,8404,2025-11-29,Late Delivery,182.57
1052,8405,2024-05-21,Size Issue,678.37
1053,8423,2025-10-29,Damaged,125.86
1054,8425,2025-09-18,Damaged,340.24
1055,8447,2025-06-14,Damaged,607.31
1056,8449,2025-11-28,Damaged,124.59
1057,8457,2024-12-08,Size Issue,274.82
1058,8467,2024-11-03,Size Issue,168.35
1059,8481,2025-10-20,Size Issue,172.24
1060,8504,2025-09-15,Wrong Item,115.72
1061,8516,2025-07-11,Wrong Item,300.52
1062,8524,2024-08-15,Late Delivery,513.27
1063,8534,2025-11-28,Damaged,533.86
1064,8541,2025-10-29,Poor Quality,443.27
1065,8545,2026-01-29,wrong item,719.47
1066,8551,2025-12-13,Wrong Item,254.76
1067,8560,2025-12-14,Size Issue,368.51
1068,8569,2025-08-23,Size Issue,131.69
1069,8572,2024-07-04,Customer Changed Mind,300.63
1070,8576,2025-01-16,Customer Changed Mind,129.95
1071,8584,2023-08-26,Size Issue,275.73
1072,8587,2025-12-24,Wrong Item,163.1
1073,8588,2025-12-17,Size Issue,453.76
1074,8593,2025-07-29,Poor Quality,58.08
1075,8610,2024-12-10,Wrong Item,186.77
1076,8612,2024-01-08,Damaged,51.14
1077,8613,2026-01-18,Size Issue,353.46
1078,8615,2024-06-14,Size Issue,119.26
1079,8620,2025-11-22,Late Delivery,170.52
1080,8622,2025-04-20,Size Issue,722.87
1081,8624,2025-11-25,Late Delivery,246.36
1082,8634,2025-10-29,Poor Quality,642.15
1083,8644,2024-08-05,Damaged,610.67
1084,8655,2025-11-26,damaged,13.33
1085,8658,2025-06-22,Poor Quality,74.69
1086,8663,2025-08-06,Size Issue,216.68
1087,8667,2024-05-21,Size Issue,189.64
1088,8673,2025-07-19,Customer Changed Mind,834.74
1089,8677,2026-01-05,Customer Changed Mind,94.56
1090,8693,2025-01-14,Customer Changed Mind,705.02
1091,8697,2025-09-14,Late Delivery,413.65
1092,8708,2025-12-30,Damaged,187.96
1093,8720,2023-06-03,Poor Quality,391.89
1094,8724,2024-10-26,Poor Quality,154.21
1095,8725,2024-04-25,Late Delivery,127.17
1096,8731,2026-01-25,Size Issue,262.7
1097,8737,2024-10-02,Late Delivery,40.29
1098,8741,2025-11-09,Customer Changed Mind,111.28
1099,8745,2025-08-03,Poor Quality,232.34
1100,8756,2025-05-08,Customer Changed Mind,277.76
1101,8757,2025-02-25,Poor Quality,103.88
1102,8776,2025-06-14,Customer Changed Mind,223.21
1103,8801,2024-05-28,Size Issue,384.41
1104,8812,2023-06-17,Damaged,189.8
1105,8817,2025-10-10,Size Issue,36.73
1106,8818,2024-12-22,Poor Quality,519.41
1107,8822,2025-01-07,Damaged,459.89
1108,8824,2024-02-25,Damaged,929.41
1109,8835,2025-11-03,Damaged,74.39
1110,8836,2025-02-08,Wrong Item,49.43
1111,8848,2024-09-01,Wrong Item,306.14
1112,8850,2025-11-22,Poor Quality,93.47
1113,8855,2025-08-16,Poor Quality,520.9
1114,8859,2024-02-13,Poor Quality,105.63
1115,8870,2025-05-02,Damaged,94.57
1116,8875,2025-11-20,Wrong Item,80.21
1117,8876,2025-01-23,Customer Changed Mind,195.98
1118,8886,2025-08-14,Size Issue,155.97
1119,8887,2024-11-13,Damaged,241.07
1120,8891,2026-01-28,Damaged,330.1
1121,8897,2025-10-25,Customer Changed Mind,107.82
1122,8902,2026-01-11,Size Issue,449.29
1123,8908,2026-01-28,Size Issue,99.18
1124,8911,2025-12-21,Customer Changed Mind,25.92
1125,8931,2026-01-21,Size Issue,279.02
1126,8938,2026-01-09,Late Delivery,403.96
1127,8942,2024-08-29,Size Issue,788.58
1128,8968,2026-01-27,Customer Changed Mind,133.66
1129,8972,2026-01-13,Late Delivery,323.69
1130,8974,2025-06-10,Size Issue,50.15
1131,9006,2024-08-22,Size Issue,22.3
1132,9012,2024-10-17,Poor Quality,331.63
1133,9023,2025-07-14,Poor Quality,92.41
1134,9024,2023-05-16,Late Delivery,221.28
1135,9029,2025-09-17,Wrong Item,16.52
1136,9051,2023-12-13,Poor Quality,486.5
1137,9058,2025-12-06,Poor Quality,974.02
1138,9062,2024-12-21,Wrong Item,92.34
