order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,item_revenue,unit_cost,total_cost,gross_profit
386,183,125,1,48.04,0.0,0.0,48.04,25.9,25.9,22.14
387,183,248,1,143.3,0.0,0.0,143.3,62.0,62.0,81.3
388,184,100,3,10.59,0.0,0.0,31.77,6.63,19.89,11.88
389,184,134,2,96.07,0.0,0.0,192.14,62.38,124.76,67.38
390,185,87,1,43.82,0.2,8.76,35.06,22.51,22.51,12.55
391,186,200,1,5.91,0.3,1.77,4.14,2.9,2.9,1.24
392,186,248,3,150.31,0.3,135.28,315.65,62.0,186.0,129.65
393,186,155,1,109.06,0.25,27.26,81.8,71.03,71.03,10.77
394,186,26,2,156.84,0.2,62.74,250.94,114.63,229.26,21.68
395,187,162,4,25.65,0.15,15.39,87.21,15.67,62.68,24.53
396,188,155,1,105.53,0.0,0.0,105.53,71.03,71.03,34.5
397,188,245,1,30.63,0.0,0.0,30.63,23.38,23.38,7.25
398,188,43,1,31.38,0.05,1.57,29.81,19.72,19.72,10.09
399,188,26,1,156.86,0.0,0.0,156.86,114.63,114.63,42.23
400,189,116,2,8.39,0.2,3.36,13.42,3.44,6.88,6.54
401,190,255,1,38.48,0.15,5.77,32.71,28.28,28.28,4.43
402,190,350,4,38.37,0.3,46.04,107.44,18.89,75.56,31.88
403,190,109,4,18.78,0.0,0.0,75.12,9.9,39.6,35.52
404,191,148,2,47.51,0.05,4.75,90.27,35.24,70.48,19.79
405,191,97,3,5.64,0.25,4.23,12.69,2.58,7.74,4.95
406,191,171,3,57.58,0.1,17.27,155.47,22.16,66.48,88.99
407,191,404,5,33.04,0.3,49.56,115.64,30.18,150.9,-35.26
408,191,129,3,24.92,0.0,0.0,74.76,14.4,43.2,31.56
409,192,18,2,108.44,0.05,10.84,206.04,78.99,157.98,48.06
410,192,308,2,10.17,0.0,0.0,20.34,7.69,15.38,4.96
411,192,3,1,485.46,0.0,0.0,485.46,402.2,402.2,83.26
412,193,100,5,10.42,0.0,0.0,52.1,6.63,33.15,18.95
413,193,175,1,46.97,0.05,2.35,44.62,16.34,16.34,28.28
414,194,324,1,58.65,0.3,17.6,41.05,45.59,45.59,-4.54
415,194,26,2,158.5,0.2,63.4,253.6,114.63,229.26,24.34
416,195,313,2,34.13,0.05,3.41,64.85,25.34,50.68,14.17
417,195,129,2,24.58,0.15,7.37,41.79,14.4,28.8,12.99
418,195,3,1,480.19,0.1,48.02,432.17,402.2,402.2,29.97
419,195,148,4,48.48,0.0,0.0,193.92,35.24,140.96,52.96
420,195,148,3,48.65,0.0,0.0,145.95,35.24,105.72,40.23
421,196,186,1,8.21,0.1,0.82,7.39,5.41,5.41,1.98
422,197,375,1,13.64,0.15,2.05,11.59,5.57,5.57,6.02
423,198,245,2,30.24,0.0,0.0,60.48,23.38,46.76,13.72
424,199,219,2,31.54,0.2,12.62,50.46,19.34,38.68,11.78
425,199,3,1,492.66,0.0,0.0,492.66,402.2,402.2,90.46
426,200,248,2,144.4,0.0,0.0,288.8,62.0,124.0,164.8
427,201,43,2,33.9,0.0,0.0,67.8,19.72,39.44,28.36
428,202,283,1,20.17,0.05,1.01,19.16,15.38,15.38,3.78
429,203,313,2,34.44,0.05,3.44,65.44,25.34,50.68,14.76
430,203,465,3,25.39,0.3,22.85,53.32,12.47,37.41,15.91
431,203,287,2,13.21,0.15,3.96,22.46,8.69,17.38,5.08
432,204,109,2,18.27,0.1,3.65,32.89,9.9,19.8,13.09
433,204,15,1,303.64,0.05,15.18,288.46,252.37,252.37,36.09
434,205,248,3,142.5,0.2,85.5,342.0,62.0,186.0,156.0
435,206,3,1,493.04,0.0,0.0,493.04,402.2,402.2,90.84
436,207,43,1,31.69,0.1,3.17,28.52,19.72,19.72,8.8
437,208,386,2,55.48,0.0,0.0,110.96,36.68,73.36,37.6
438,208,94,3,6.91,0.1,2.07,18.66,3.15,9.45,9.21
439,208,114,2,54.71,0.15,16.41,93.01,13.53,27.06,65.95
440,208,471,2,53.34,0.0,0.0,106.68,29.32,58.64,48.04
441,208,236,1,37.93,0.1,3.79,34.14,24.96,24.96,9.18
442,209,200,2,6.09,0.05,0.61,11.57,2.9,5.8,5.77
443,210,181,5,9.28,0.05,2.32,44.08,5.83,29.15,14.93
444,211,313,3,34.48,0.0,0.0,103.44,25.34,76.02,27.42
445,212,486,3,32.72,0.15,14.72,83.44,21.94,65.82,17.62
446,213,280,4,42.43,0.0,0.0,169.72,35.28,141.12,28.6
447,214,193,2,12.91,0.15,3.87,21.95,6.21,12.42,9.53
448,214,158,1,27.41,0.1,2.74,24.67,23.64,23.64,1.03
449,215,3,1,477.27,0.05,23.86,453.41,402.2,402.2,51.21
450,215,471,3,54.54,0.25,40.9,122.72,29.32,87.96,34.76
451,215,439,3,41.99,0.1,12.6,113.37,35.13,105.39,7.98
452,216,158,4,27.55,0.0,0.0,110.2,23.64,94.56,15.64
453,216,140,1,36.71,0.0,0.0,36.71,16.21,16.21,20.5
454,216,81,3,50.0,0.0,0.0,150.0,23.46,70.38,79.62
455,217,420,2,25.64,0.0,0.0,51.28,16.7,33.4,17.88
456,218,100,3,10.55,0.05,1.58,30.07,6.63,19.89,10.18
457,218,245,2,29.97,0.1,5.99,53.95,23.38,46.76,7.19
458,219,405,1,51.29,0.2,10.26,41.03,37.48,37.48,3.55
459,219,95,3,7.26,0.0,0.0,21.78,4.61,13.83,7.95
460,219,264,1,22.35,0.15,3.35,19.0,20.71,20.71,-1.71
461,220,248,1,146.3,0.15,21.94,124.36,62.0,62.0,62.36
462,220,236,3,37.76,0.05,5.66,107.62,24.96,74.88,32.74
463,220,313,1,34.17,0.0,0.0,34.17,25.34,25.34,8.83
464,221,45,3,34.64,0.05,5.2,98.72,24.68,74.04,24.68
465,222,3,1,504.91,0.1,50.49,454.42,402.2,402.2,52.22
466,222,328,2,24.33,0.05,2.43,46.23,8.39,16.78,29.45
467,222,110,2,17.09,0.2,6.84,27.34,6.43,12.86,14.48
468,222,292,3,19.18,0.05,2.88,54.66,11.35,34.05,20.61
469,223,148,2,47.23,0.05,4.72,89.74,35.24,70.48,19.26
470,223,175,2,46.03,0.05,4.6,87.46,16.34,32.68,54.78
471,223,385,3,36.96,0.0,0.0,110.88,35.44,106.32,4.56
472,224,175,2,46.03,0.25,23.02,69.04,16.34,32.68,36.36
473,225,174,1,7.41,0.0,0.0,7.41,5.08,5.08,2.33
474,225,365,3,35.15,0.0,0.0,105.45,9.06,27.18,78.27
475,226,330,5,38.54,0.0,0.0,192.7,23.14,115.7,77.0
476,227,361,1,8.03,0.05,0.4,7.63,1.98,1.98,5.65
477,227,285,4,20.21,0.0,0.0,80.84,14.29,57.16,23.68
478,228,26,2,156.52,0.1,31.3,281.74,114.63,229.26,52.48
479,229,245,3,29.93,0.1,8.98,80.81,23.38,70.14,10.67
480,230,294,3,37.96,0.05,5.69,108.19,22.86,68.58,39.61
481,230,171,1,57.63,0.2,11.53,46.1,22.16,22.16,23.94
482,230,84,3,31.21,0.05,4.68,88.95,14.23,42.69,46.26
483,231,313,1,34.81,0.0,0.0,34.81,25.34,25.34,9.47
484,231,1,1,195.58,0.05,9.78,185.8,172.63,172.63,13.17
485,231,431,2,76.36,0.05,7.64,145.08,52.94,105.88,39.2
486,231,125,2,47.54,0.0,0.0,95.08,25.9,51.8,43.28
487,231,207,1,44.31,0.15,6.65,37.66,27.92,27.92,9.74
488,232,248,1,141.8,0.0,0.0,141.8,62.0,62.0,79.8
489,233,392,2,9.25,0.1,1.85,16.65,5.62,11.24,5.41
490,233,184,1,18.56,0.15,2.78,15.78,10.57,10.57,5.21
491,233,70,4,77.95,0.05,15.59,296.21,57.01,228.04,68.17
492,234,145,2,106.76,0.2,42.7,170.82,37.57,75.14,95.68
493,234,378,2,5.34,0.0,0.0,10.68,4.51,9.02,1.66
494,234,476,1,53.21,0.05,2.66,50.55,29.05,29.05,21.5
495,235,282,3,11.48,0.05,1.72,32.72,6.62,19.86,12.86
496,236,375,2,13.91,0.0,0.0,27.82,5.57,11.14,16.68
497,236,364,2,39.96,0.25,19.98,59.94,14.8,29.6,30.34
498,237,129,1,25.41,0.1,2.54,22.87,14.4,14.4,8.47
499,237,431,4,74.16,0.05,14.83,281.81,52.94,211.76,70.05
500,238,148,2,49.14,0.05,4.91,93.37,35.24,70.48,22.89
501,238,366,2,40.14,0.25,20.07,60.21,10.29,20.58,39.63
502,238,256,3,13.47,0.0,0.0,40.41,7.27,21.81,18.6
503,238,392,2,9.35,0.1,1.87,16.83,5.62,11.24,5.59
504,238,369,1,32.06,0.0,0.0,32.06,10.81,10.81,21.25
505,239,387,2,8.48,0.15,2.54,14.42,4.6,9.2,5.22
506,239,91,1,5.71,0.2,1.14,4.57,3.91,3.91,0.66
507,240,68,1,139.01,0.0,0.0,139.01,79.4,79.4,59.61
508,240,471,2,55.53,0.0,0.0,111.06,29.32,58.64,52.42
509,241,148,1,48.23,0.05,2.41,45.82,35.24,35.24,10.58
510,241,35,1,422.35,0.0,0.0,422.35,362.2,362.2,60.15
511,242,365,2,34.71,0.2,13.88,55.54,9.06,18.12,37.42
512,242,257,3,32.68,0.15,14.71,83.33,15.93,47.79,35.54
513,243,469,1,148.87,0.05,7.44,141.43,67.39,67.39,74.04
514,244,18,3,107.68,0.0,0.0,323.04,78.99,236.97,86.07
515,244,174,2,7.29,0.0,0.0,14.58,5.08,10.16,4.42
516,245,313,3,35.0,0.05,5.25,99.75,25.34,76.02,23.73
517,245,313,1,34.92,0.15,5.24,29.68,25.34,25.34,4.34
518,245,279,1,6.8,0.25,1.7,5.1,4.34,4.34,0.76
519,246,313,3,34.36,0.2,20.62,82.46,25.34,76.02,6.44
520,246,3,1,488.65,0.15,73.3,415.35,402.2,402.2,13.15
521,246,479,2,107.89,0.0,0.0,215.78,58.89,117.78,98.0
522,246,313,3,35.53,0.3,31.98,74.61,25.34,76.02,-1.41
523,247,24,1,340.19,0.05,17.01,323.18,256.41,256.41,66.77
524,247,170,1,42.22,0.25,10.56,31.66,21.73,21.73,9.93
525,248,148,1,48.73,0.0,0.0,48.73,35.24,35.24,13.49
526,248,439,3,40.39,0.05,6.06,115.11,35.13,105.39,9.72
527,249,3,1,497.01,0.0,0.0,497.01,402.2,402.2,94.81
528,250,339,1,12.91,0.1,1.29,11.62,8.65,8.65,2.97
529,250,148,5,48.79,0.0,0.0,243.95,35.24,176.2,67.75
530,251,171,2,56.42,0.0,0.0,112.84,22.16,44.32,68.52
531,252,479,1,107.15,0.1,10.72,96.43,58.89,58.89,37.54
532,252,13,3,83.93,0.0,0.0,251.79,71.12,213.36,38.43
533,253,126,2,17.39,0.1,3.48,31.3,8.84,17.68,13.62
534,254,100,3,10.68,0.1,3.2,28.84,6.63,19.89,8.95
535,254,335,3,16.61,0.15,7.47,42.36,9.53,28.59,13.77
536,254,129,2,25.39,0.2,10.16,40.62,14.4,28.8,11.82
537,254,350,2,39.9,0.25,19.95,59.85,18.89,37.78,22.07
538,254,316,4,5.46,0.0,0.0,21.84,3.64,14.56,7.28
539,255,292,2,18.75,0.05,1.88,35.62,11.35,22.7,12.92
540,255,133,3,140.73,0.0,0.0,422.19,106.1,318.3,103.89
541,255,109,1,18.26,0.0,0.0,18.26,9.9,9.9,8.36
542,255,313,1,34.81,0.05,1.74,33.07,25.34,25.34,7.73
543,256,406,2,24.14,0.0,0.0,48.28,17.71,35.42,12.86
544,257,355,1,20.73,0.3,6.22,14.51,13.76,13.76,0.75
545,258,250,1,111.15,0.05,5.56,105.59,46.12,46.12,59.47
546,258,68,3,137.54,0.15,61.89,350.73,79.4,238.2,112.53
547,259,23,1,257.96,0.05,12.9,245.06,218.79,218.79,26.27
548,260,187,6,12.64,0.1,7.58,68.26,6.85,41.1,27.16
549,260,60,1,35.09,0.15,5.26,29.83,10.81,10.81,19.02
550,260,36,2,222.95,0.0,0.0,445.9,177.26,354.52,91.38
551,260,250,1,106.89,0.0,0.0,106.89,46.12,46.12,60.77
552,261,7,1,430.31,0.0,0.0,430.31,394.26,394.26,36.05
553,262,361,1,7.95,0.3,2.38,5.57,1.98,1.98,3.59
554,263,316,4,5.75,0.0,0.0,23.0,3.64,14.56,8.44
555,264,129,2,25.25,0.0,0.0,50.5,14.4,28.8,21.7
556,265,171,1,57.98,0.3,17.39,40.59,22.16,22.16,18.43
557,266,153,4,33.18,0.15,19.91,112.81,10.37,41.48,71.33
558,267,313,3,34.99,0.15,15.75,89.22,25.34,76.02,13.2
559,267,60,3,34.48,0.1,10.34,93.1,10.81,32.43,60.67
560,267,309,2,39.67,0.3,23.8,55.54,20.47,40.94,14.6
561,267,313,3,34.78,0.05,5.22,99.12,25.34,76.02,23.1
562,267,328,2,24.18,0.3,14.51,33.85,8.39,16.78,17.07
563,268,110,2,16.75,0.2,6.7,26.8,6.43,12.86,13.94
564,268,81,2,48.78,0.25,24.39,73.17,23.46,46.92,26.25
565,268,236,2,38.42,0.15,11.53,65.31,24.96,49.92,15.39
566,268,202,2,9.52,0.0,0.0,19.04,5.23,10.46,8.58
567,269,250,2,109.43,0.05,10.94,207.92,46.12,92.24,115.68
568,269,122,2,41.97,0.05,4.2,79.74,17.1,34.2,45.54
569,269,158,1,27.02,0.0,0.0,27.02,23.64,23.64,3.38
570,270,313,3,34.13,0.05,5.12,97.27,25.34,76.02,21.25
571,270,364,1,40.82,0.2,8.16,32.66,14.8,14.8,17.86
572,271,155,1,108.49,0.1,10.85,97.64,71.03,71.03,26.61
573,271,185,2,26.97,0.3,16.18,37.76,13.28,26.56,11.2
574,271,242,2,49.16,0.25,24.58,73.74,38.78,77.56,-3.82
575,271,3,1,474.11,0.05,23.71,450.4,402.2,402.2,48.2
576,272,313,1,34.43,0.1,3.44,30.99,25.34,25.34,5.65
577,273,26,1,153.41,0.15,23.01,130.4,114.63,114.63,15.77
578,273,250,1,105.48,0.05,5.27,100.21,46.12,46.12,54.09
579,274,104,3,8.82,0.1,2.65,23.81,6.0,18.0,5.81
580,274,469,4,149.82,0.3,179.78,419.5,67.39,269.56,149.94
581,275,313,3,34.74,0.15,15.63,88.59,25.34,76.02,12.57
582,275,236,1,38.28,0.0,0.0,38.28,24.96,24.96,13.32
583,275,75,4,34.41,0.2,27.53,110.11,17.38,69.52,40.59
584,276,313,2,34.39,0.15,10.32,58.46,25.34,50.68,7.78
585,277,277,2,37.03,0.0,0.0,74.06,28.39,56.78,17.28
586,278,148,2,47.35,0.0,0.0,94.7,35.24,70.48,24.22
587,278,43,1,31.55,0.0,0.0,31.55,19.72,19.72,11.83
588,279,335,3,16.66,0.0,0.0,49.98,9.53,28.59,21.39
589,280,277,1,36.68,0.1,3.67,33.01,28.39,28.39,4.62
590,280,304,1,28.2,0.15,4.23,23.97,14.73,14.73,9.24
591,280,364,2,40.66,0.2,16.26,65.06,14.8,29.6,35.46
592,280,280,1,44.58,0.0,0.0,44.58,35.28,35.28,9.3
593,281,174,1,7.56,0.05,0.38,7.18,5.08,5.08,2.1
594,282,216,2,46.54,0.25,23.27,69.81,29.46,58.92,10.89
595,283,87,2,43.69,0.0,0.0,87.38,22.51,45.02,42.36
596,284,313,4,34.43,0.0,0.0,137.72,25.34,101.36,36.36
597,285,187,4,12.64,0.0,0.0,50.56,6.85,27.4,23.16
598,286,148,2,47.84,0.0,0.0,95.68,35.24,70.48,25.2
599,286,20,1,560.03,0.05,28.0,532.03,406.76,406.76,125.27
600,287,176,1,27.6,0.2,5.52,22.08,13.22,13.22,8.86
601,288,313,3,34.67,0.0,0.0,104.01,25.34,76.02,27.99
602,288,252,1,29.88,0.0,0.0,29.88,18.51,18.51,11.37
603,288,310,1,6.76,0.05,0.34,6.42,3.95,3.95,2.47
604,289,412,1,46.84,0.25,11.71,35.13,27.57,27.57,7.56
605,289,100,1,10.62,0.1,1.06,9.56,6.63,6.63,2.93
606,290,434,3,48.86,0.0,0.0,146.58,26.25,78.75,67.83
607,290,100,4,10.62,0.1,4.25,38.23,6.63,26.52,11.71
608,291,236,1,38.27,0.2,7.65,30.62,24.96,24.96,5.66
609,292,174,2,7.66,0.15,2.3,13.02,5.08,10.16,2.86
610,292,256,2,13.36,0.0,0.0,26.72,7.27,14.54,12.18
611,292,280,1,42.79,0.0,0.0,42.79,35.28,35.28,7.51
612,292,236,1,39.07,0.0,0.0,39.07,24.96,24.96,14.11
613,292,313,4,34.95,0.1,13.98,125.82,25.34,101.36,24.46
614,293,29,1,210.89,0.25,52.72,158.17,91.78,91.78,66.39
615,293,469,2,147.5,0.05,14.75,280.25,67.39,134.78,145.47
616,294,313,4,34.65,0.0,0.0,138.6,25.34,101.36,37.24
617,294,331,1,32.5,0.05,1.62,30.88,19.33,19.33,11.55
618,295,464,1,34.16,0.0,0.0,34.16,16.88,16.88,17.28
619,296,186,1,8.17,0.0,0.0,8.17,5.41,5.41,2.76
620,297,174,2,7.46,0.05,0.75,14.17,5.08,10.16,4.01
621,297,465,2,25.29,0.0,0.0,50.58,12.47,24.94,25.64
622,298,1,1,194.47,0.0,0.0,194.47,172.63,172.63,21.84
623,298,280,1,43.03,0.0,0.0,43.03,35.28,35.28,7.75
624,298,460,1,47.97,0.1,4.8,43.17,31.97,31.97,11.2
625,299,48,1,67.72,0.0,0.0,67.72,42.51,42.51,25.21
626,299,430,1,143.21,0.05,7.16,136.05,80.96,80.96,55.09
627,299,338,2,38.12,0.25,19.06,57.18,18.24,36.48,20.7
628,299,331,2,31.67,0.0,0.0,63.34,19.33,38.66,24.68
629,300,136,2,52.83,0.0,0.0,105.66,34.98,69.96,35.7
630,300,174,2,7.56,0.0,0.0,15.12,5.08,10.16,4.96
631,301,103,1,22.62,0.2,4.52,18.1,10.34,10.34,7.76
632,301,317,1,49.59,0.15,7.44,42.15,26.15,26.15,16.0
633,302,75,3,34.51,0.1,10.35,93.18,17.38,52.14,41.04
634,303,148,1,48.33,0.05,2.42,45.91,35.24,35.24,10.67
635,304,174,2,7.46,0.2,2.98,11.94,5.08,10.16,1.78
636,305,129,2,25.75,0.15,7.72,43.78,14.4,28.8,14.98
637,305,479,1,108.33,0.25,27.08,81.25,58.89,58.89,22.36
638,305,13,3,84.64,0.05,12.7,241.22,71.12,213.36,27.86
639,306,245,1,30.19,0.0,0.0,30.19,23.38,23.38,6.81
640,306,399,2,32.88,0.0,0.0,65.76,27.31,54.62,11.14
641,306,48,2,67.19,0.0,0.0,134.38,42.51,85.02,49.36
642,306,378,2,5.29,0.0,0.0,10.58,4.51,9.02,1.56
643,306,364,1,41.46,0.15,6.22,35.24,14.8,14.8,20.44
644,307,43,2,32.91,0.05,3.29,62.53,19.72,39.44,23.09
645,307,313,1,34.39,0.05,1.72,32.67,25.34,25.34,7.33
646,308,236,1,39.24,0.05,1.96,37.28,24.96,24.96,12.32
647,308,60,3,34.65,0.0,0.0,103.95,10.81,32.43,71.52
648,309,476,3,54.87,0.3,49.38,115.23,29.05,87.15,28.08
649,310,441,1,121.37,0.0,0.0,121.37,86.3,86.3,35.07
650,311,220,1,129.46,0.25,32.36,97.1,91.28,91.28,5.82
651,311,100,1,10.31,0.15,1.55,8.76,6.63,6.63,2.13
652,311,174,4,7.53,0.25,7.53,22.59,5.08,20.32,2.27
653,311,313,1,34.47,0.25,8.62,25.85,25.34,25.34,0.51
654,311,313,1,34.73,0.0,0.0,34.73,25.34,25.34,9.39
655,312,48,2,66.95,0.0,0.0,133.9,42.51,85.02,48.88
656,312,115,3,28.78,0.05,4.32,82.02,14.02,42.06,39.96
657,312,313,1,35.67,0.05,1.78,33.89,25.34,25.34,8.55
658,312,148,4,47.4,0.05,9.48,180.12,35.24,140.96,39.16
659,313,328,2,24.59,0.05,2.46,46.72,8.39,16.78,29.94
660,313,309,5,38.92,0.05,9.73,184.87,20.47,102.35,82.52
661,313,309,1,39.05,0.0,0.0,39.05,20.47,20.47,18.58
662,314,313,2,34.01,0.1,6.8,61.22,25.34,50.68,10.54
663,314,13,2,86.27,0.0,0.0,172.54,71.12,142.24,30.3
664,315,175,1,44.7,0.1,4.47,40.23,16.34,16.34,23.89
665,316,442,4,87.02,0.0,0.0,348.08,49.0,196.0,152.08
666,317,313,3,35.56,0.3,32.0,74.68,25.34,76.02,-1.34
667,317,250,2,107.59,0.25,53.8,161.38,46.12,92.24,69.14
668,318,129,1,25.36,0.25,6.34,19.02,14.4,14.4,4.62
669,319,335,1,16.6,0.3,4.98,11.62,9.53,9.53,2.09
670,319,36,1,228.88,0.3,68.66,160.22,177.26,177.26,-17.04
671,319,248,1,140.95,0.25,35.24,105.71,62.0,62.0,43.71
672,319,60,3,34.07,0.15,15.33,86.88,10.81,32.43,54.45
673,320,148,2,47.03,0.0,0.0,94.06,35.24,70.48,23.58
674,321,439,1,41.12,0.0,0.0,41.12,35.13,35.13,5.99
675,321,236,1,38.29,0.1,3.83,34.46,24.96,24.96,9.5
676,322,155,2,107.05,0.0,0.0,214.1,71.03,142.06,72.04
677,322,3,1,478.44,0.0,0.0,478.44,402.2,402.2,76.24
678,323,174,3,7.53,0.0,0.0,22.59,5.08,15.24,7.35
679,324,454,1,29.24,0.05,1.46,27.78,16.47,16.47,11.31
680,324,248,1,144.9,0.1,14.49,130.41,62.0,62.0,68.41
681,325,313,3,34.23,0.0,0.0,102.69,25.34,76.02,26.67
682,326,43,2,31.92,0.15,9.58,54.26,19.72,39.44,14.82
683,326,309,1,39.42,0.0,0.0,39.42,20.47,20.47,18.95
684,326,148,2,47.78,0.1,9.56,86.0,35.24,70.48,15.52
685,327,10,1,333.03,0.05,16.65,316.38,271.08,271.08,45.3
686,327,239,1,72.53,0.0,0.0,72.53,42.75,42.75,29.78
687,327,441,1,120.05,0.0,0.0,120.05,86.3,86.3,33.75
688,327,316,1,5.72,0.05,0.29,5.43,3.64,3.64,1.79
689,328,43,2,31.51,0.0,0.0,63.02,19.72,39.44,23.58
690,328,158,2,26.8,0.05,2.68,50.92,23.64,47.28,3.64
691,329,494,2,48.47,0.0,0.0,96.94,38.58,77.16,19.78
692,329,18,1,108.02,0.05,5.4,102.62,78.99,78.99,23.63
693,329,36,2,226.03,0.0,0.0,452.06,177.26,354.52,97.54
694,329,472,3,132.13,0.0,0.0,396.39,101.35,304.05,92.34
695,329,155,1,108.5,0.15,16.27,92.23,71.03,71.03,21.2
696,330,36,1,222.0,0.05,11.1,210.9,177.26,177.26,33.64
697,330,36,3,231.04,0.05,34.66,658.46,177.26,531.78,126.68
698,330,129,2,25.9,0.0,0.0,51.8,14.4,28.8,23.0
699,331,480,2,144.11,0.0,0.0,288.22,91.41,182.82,105.4
700,331,100,2,10.36,0.05,1.04,19.68,6.63,13.26,6.42
701,332,87,3,44.8,0.05,6.72,127.68,22.51,67.53,60.15
702,333,100,2,10.65,0.15,3.2,18.1,6.63,13.26,4.84
703,333,148,1,46.94,0.0,0.0,46.94,35.24,35.24,11.7
704,333,483,2,107.15,0.05,10.72,203.58,64.03,128.06,75.52
705,333,35,1,412.51,0.1,41.25,371.26,362.2,362.2,9.06
706,334,232,3,40.18,0.05,6.03,114.51,22.93,68.79,45.72
707,334,245,2,29.64,0.0,0.0,59.28,23.38,46.76,12.52
708,334,155,2,106.39,0.0,0.0,212.78,71.03,142.06,70.72
709,335,481,2,106.66,0.0,0.0,213.32,43.2,86.4,126.92
710,335,155,1,107.29,0.0,0.0,107.29,71.03,71.03,36.26
711,335,350,1,39.62,0.0,0.0,39.62,18.89,18.89,20.73
712,336,294,1,37.89,0.2,7.58,30.31,22.86,22.86,7.45
713,336,208,2,9.37,0.2,3.75,14.99,5.13,10.26,4.73
714,336,184,2,17.76,0.25,8.88,26.64,10.57,21.14,5.5
715,337,421,2,35.74,0.0,0.0,71.48,25.07,50.14,21.34
716,337,431,1,73.99,0.0,0.0,73.99,52.94,52.94,21.05
717,337,129,1,24.74,0.0,0.0,24.74,14.4,14.4,10.34
718,338,70,3,78.41,0.1,23.52,211.71,57.01,171.03,40.68
719,338,413,2,20.39,0.05,2.04,38.74,13.28,26.56,12.18
720,338,142,2,82.79,0.0,0.0,165.58,60.37,120.74,44.84
721,338,148,2,48.48,0.15,14.54,82.42,35.24,70.48,11.94
722,339,496,2,71.48,0.05,7.15,135.81,30.11,60.22,75.59
723,339,59,2,61.27,0.0,0.0,122.54,40.13,80.26,42.28
724,340,335,2,16.47,0.05,1.65,31.29,9.53,19.06,12.23
725,340,321,2,24.82,0.05,2.48,47.16,18.48,36.96,10.2
726,341,486,3,33.33,0.1,10.0,89.99,21.94,65.82,24.17
727,341,174,2,7.55,0.0,0.0,15.1,5.08,10.16,4.94
728,341,129,4,25.4,0.0,0.0,101.6,14.4,57.6,44.0
729,341,110,1,17.02,0.0,0.0,17.02,6.43,6.43,10.59
730,341,155,1,106.56,0.0,0.0,106.56,71.03,71.03,35.53
731,342,27,1,527.84,0.0,0.0,527.84,426.59,426.59,101.25
732,342,336,1,6.94,0.05,0.35,6.59,4.77,4.77,1.82
733,342,313,2,35.62,0.1,7.12,64.12,25.34,50.68,13.44
734,342,13,4,85.61,0.0,0.0,342.44,71.12,284.48,57.96
735,343,148,3,48.24,0.0,0.0,144.72,35.24,105.72,39.0
736,344,236,3,39.0,0.0,0.0,117.0,24.96,74.88,42.12
737,344,116,2,8.3,0.05,0.83,15.77,3.44,6.88,8.89
738,345,323,1,17.22,0.1,1.72,15.5,10.19,10.19,5.31
739,345,43,1,32.56,0.05,1.63,30.93,19.72,19.72,11.21
740,345,394,3,27.6,0.0,0.0,82.8,20.62,61.86,20.94
741,346,309,4,38.47,0.2,30.78,123.1,20.47,81.88,41.22
742,346,3,1,492.28,0.0,0.0,492.28,402.2,402.2,90.08
743,347,420,2,26.28,0.15,7.88,44.68,16.7,33.4,11.28
744,347,158,2,26.56,0.2,10.62,42.5,23.64,47.28,-4.78
745,347,18,2,110.15,0.0,0.0,220.3,78.99,157.98,62.32
746,348,177,1,5.2,0.25,1.3,3.9,1.59,1.59,2.31
747,349,245,3,30.55,0.0,0.0,91.65,23.38,70.14,21.51
748,349,330,3,38.63,0.25,28.97,86.92,23.14,69.42,17.5
749,350,319,3,6.16,0.2,3.7,14.78,2.21,6.63,8.15
750,351,175,2,45.16,0.3,27.1,63.22,16.34,32.68,30.54
751,352,148,2,48.31,0.0,0.0,96.62,35.24,70.48,26.14
752,352,148,2,47.88,0.05,4.79,90.97,35.24,70.48,20.49
753,352,45,1,35.09,0.15,5.26,29.83,24.68,24.68,5.15
754,352,181,5,9.51,0.2,9.51,38.04,5.83,29.15,8.89
755,353,326,1,56.5,0.05,2.82,53.68,25.09,25.09,28.59
756,353,365,1,35.59,0.0,0.0,35.59,9.06,9.06,26.53
757,353,287,1,13.14,0.05,0.66,12.48,8.69,8.69,3.79
758,354,37,1,189.95,0.0,0.0,189.95,179.42,179.42,10.53
759,355,412,1,47.43,0.1,4.74,42.69,27.57,27.57,15.12
760,355,468,2,44.5,0.15,13.35,75.65,22.55,45.1,30.55
761,356,250,2,109.46,0.25,54.73,164.19,46.12,92.24,71.95
762,357,471,3,54.86,0.1,16.46,148.12,29.32,87.96,60.16
763,357,155,3,108.08,0.0,0.0,324.24,71.03,213.09,111.15
764,357,148,1,47.86,0.0,0.0,47.86,35.24,35.24,12.62
765,358,465,1,25.95,0.0,0.0,25.95,12.47,12.47,13.48
766,358,88,3,60.52,0.05,9.08,172.48,31.7,95.1,77.38
767,358,279,3,7.01,0.05,1.05,19.98,4.34,13.02,6.96
768,359,103,1,22.78,0.0,0.0,22.78,10.34,10.34,12.44
769,359,36,3,226.8,0.0,0.0,680.4,177.26,531.78,148.62
770,360,418,3,5.46,0.0,0.0,16.38,2.88,8.64,7.74
771,360,339,5,13.25,0.1,6.62,59.63,8.65,43.25,16.38
772,361,250,1,109.68,0.3,32.9,76.78,46.12,46.12,30.66
